ADA,3983,6,3,0.0005065355753
BUB,3983,6,3,0.0005065355753
GAR,3983,6,3,0.0005065355753
DIX,3983,6,3,0.0005065355753
JAE,3983,6,3,0.0005065355753
RAS,3983,6,3,0.0005065355753
DEN,3983,6,3,0.0005065355753
KEM,3983,6,3,0.0005065355753
RIC,3983,6,3,0.0005065355753
AMY,3983,6,3,0.0005065355753
OMA,3983,6,3,0.0005065355753
ELL,3983,6,3,0.0005065355753
LIM,3983,6,3,0.0005065355753
VOL,3983,6,3,0.0005065355753
SYD,3983,6,3,0.0005065355753
LAN,3983,6,3,0.0005065355753
OBE,3983,6,3,0.0005065355753
ERA,3983,6,3,0.0005065355753
GIB,3983,6,3,0.0005065355753
TOR,3983,6,3,0.0005065355753
SUN,3983,6,3,0.0005065355753
ZEV,3983,6,3,0.0005065355753
ZVI,3983,6,3,0.0005065355753
ADIN,3983,6,4,0.0005065355753
ALVY,3983,6,4,0.0005065355753
BOSE,3983,6,4,0.0005065355753
BURR,3983,6,4,0.0005065355753
BUZZ,3983,6,4,0.0005065355753
CASS,3983,6,4,0.0005065355753
DANN,3983,6,4,0.0005065355753
ELEX,3983,6,4,0.0005065355753
ELIO,3983,6,4,0.0005065355753
ERLE,3983,6,4,0.0005065355753
FLOY,3983,6,4,0.0005065355753
GENO,3983,6,4,0.0005065355753
GWIN,3983,6,4,0.0005065355753
HAIG,3983,6,4,0.0005065355753
HAMP,3983,6,4,0.0005065355753
HOPE,3983,6,4,0.0005065355753
INES,3983,6,4,0.0005065355753
JUEL,3983,6,4,0.0005065355753
LANG,3983,6,4,0.0005065355753
LENO,3983,6,4,0.0005065355753
LOEL,3983,6,4,0.0005065355753
LULA,3983,6,4,0.0005065355753
MOSS,3983,6,4,0.0005065355753
MYER,3983,6,4,0.0005065355753
OKIE,3983,6,4,0.0005065355753
OLIE,3983,6,4,0.0005065355753
ONIS,3983,6,4,0.0005065355753
PINK,3983,6,4,0.0005065355753
PIUS,3983,6,4,0.0005065355753
REMO,3983,6,4,0.0005065355753
RUBE,3983,6,4,0.0005065355753
THOR,3983,6,4,0.0005065355753
TONI,3983,6,4,0.0005065355753
VANN,3983,6,4,0.0005065355753
VERA,3983,6,4,0.0005065355753
AMIL,3983,6,4,0.0005065355753
AVEL,3983,6,4,0.0005065355753
BARD,3983,6,4,0.0005065355753
DOYE,3983,6,4,0.0005065355753
DUEY,3983,6,4,0.0005065355753
EULA,3983,6,4,0.0005065355753
LALO,3983,6,4,0.0005065355753
LARK,3983,6,4,0.0005065355753
LILA,3983,6,4,0.0005065355753
LORA,3983,6,4,0.0005065355753
LORY,3983,6,4,0.0005065355753
MONA,3983,6,4,0.0005065355753
NEWT,3983,6,4,0.0005065355753
ODUS,3983,6,4,0.0005065355753
OLGA,3983,6,4,0.0005065355753
ROAN,3983,6,4,0.0005065355753
ROYE,3983,6,4,0.0005065355753
TYRE,3983,6,4,0.0005065355753
ANCE,3983,6,4,0.0005065355753
CHEE,3983,6,4,0.0005065355753
ESCO,3983,6,4,0.0005065355753
LAFE,3983,6,4,0.0005065355753
MARX,3983,6,4,0.0005065355753
NINA,3983,6,4,0.0005065355753
ODES,3983,6,4,0.0005065355753
ORLA,3983,6,4,0.0005065355753
ARTY,3983,6,4,0.0005065355753
BABE,3983,6,4,0.0005065355753
DALL,3983,6,4,0.0005065355753
JARY,3983,6,4,0.0005065355753
JODA,3983,6,4,0.0005065355753
LELA,3983,6,4,0.0005065355753
NOVA,3983,6,4,0.0005065355753
PENN,3983,6,4,0.0005065355753
POLO,3983,6,4,0.0005065355753
TATE,3983,6,4,0.0005065355753
BIGE,3983,6,4,0.0005065355753
BIRL,3983,6,4,0.0005065355753
CHIP,3983,6,4,0.0005065355753
CONO,3983,6,4,0.0005065355753
LISH,3983,6,4,0.0005065355753
WREN,3983,6,4,0.0005065355753
BASS,3983,6,4,0.0005065355753
FINN,3983,6,4,0.0005065355753
JABE,3983,6,4,0.0005065355753
BELA,3983,6,4,0.0005065355753
CASH,3983,6,4,0.0005065355753
CHON,3983,6,4,0.0005065355753
JILL,3983,6,4,0.0005065355753
KERT,3983,6,4,0.0005065355753
KIAH,3983,6,4,0.0005065355753
ODIN,3983,6,4,0.0005065355753
SEAB,3983,6,4,0.0005065355753
STOY,3983,6,4,0.0005065355753
TYRA,3983,6,4,0.0005065355753
COYT,3983,6,4,0.0005065355753
NERO,3983,6,4,0.0005065355753
BIFF,3983,6,4,0.0005065355753
VANE,3983,6,4,0.0005065355753
ETTA,3983,6,4,0.0005065355753
EWIN,3983,6,4,0.0005065355753
LEAL,3983,6,4,0.0005065355753
MANN,3983,6,4,0.0005065355753
CLIF,3983,6,4,0.0005065355753
AKIO,3983,6,4,0.0005065355753
EXIE,3983,6,4,0.0005065355753
LIDO,3983,6,4,0.0005065355753
MATH,3983,6,4,0.0005065355753
OLOF,3983,6,4,0.0005065355753
PATE,3983,6,4,0.0005065355753
ULUS,3983,6,4,0.0005065355753
EURA,3983,6,4,0.0005065355753
TAMI,3983,6,4,0.0005065355753
WAIN,3983,6,4,0.0005065355753
EDRO,3983,6,4,0.0005065355753
NATH,3983,6,4,0.0005065355753
NIRA,3983,6,4,0.0005065355753
JAUN,3983,6,4,0.0005065355753
JOHM,3983,6,4,0.0005065355753
KORT,3983,6,4,0.0005065355753
NORD,3983,6,4,0.0005065355753
BOSS,3983,6,4,0.0005065355753
DOAK,3983,6,4,0.0005065355753
JANN,3983,6,4,0.0005065355753
LIEF,3983,6,4,0.0005065355753
RIKI,3983,6,4,0.0005065355753
TREY,3983,6,4,0.0005065355753
ELRY,3983,6,4,0.0005065355753
JIRO,3983,6,4,0.0005065355753
CHIC,3983,6,4,0.0005065355753
KATO,3983,6,4,0.0005065355753
ARLA,3983,6,4,0.0005065355753
GLIN,3983,6,4,0.0005065355753
OLYN,3983,6,4,0.0005065355753
OZIA,3983,6,4,0.0005065355753
OLEH,3983,6,4,0.0005065355753
VONN,3983,6,4,0.0005065355753
OTEY,3983,6,4,0.0005065355753
PURL,3983,6,4,0.0005065355753
MEIR,3983,6,4,0.0005065355753
NACE,3983,6,4,0.0005065355753
ZALE,3983,6,4,0.0005065355753
ABBIE,3983,6,5,0.0005065355753
ABDUL,3983,6,5,0.0005065355753
ALSON,3983,6,5,0.0005065355753
ALVIA,3983,6,5,0.0005065355753
ARGIL,3983,6,5,0.0005065355753
ATLAS,3983,6,5,0.0005065355753
BOWEN,3983,6,5,0.0005065355753
BRITT,3983,6,5,0.0005065355753
BURCH,3983,6,5,0.0005065355753
BURNS,3983,6,5,0.0005065355753
BYARD,3983,6,5,0.0005065355753
CASTO,3983,6,5,0.0005065355753
COLBY,3983,6,5,0.0005065355753
DAISY,3983,6,5,0.0005065355753
DARIS,3983,6,5,0.0005065355753
DORCE,3983,6,5,0.0005065355753
DORSE,3983,6,5,0.0005065355753
DRURY,3983,6,5,0.0005065355753
EBBIE,3983,6,5,0.0005065355753
ERBIE,3983,6,5,0.0005065355753
ERMON,3983,6,5,0.0005065355753
ERVEN,3983,6,5,0.0005065355753
EWART,3983,6,5,0.0005065355753
GIBBS,3983,6,5,0.0005065355753
GOBLE,3983,6,5,0.0005065355753
HARCE,3983,6,5,0.0005065355753
INMAN,3983,6,5,0.0005065355753
JANES,3983,6,5,0.0005065355753
JERAL,3983,6,5,0.0005065355753
JEROL,3983,6,5,0.0005065355753
JERON,3983,6,5,0.0005065355753
JOSIE,3983,6,5,0.0005065355753
KRAIG,3983,6,5,0.0005065355753
LAURY,3983,6,5,0.0005065355753
LERON,3983,6,5,0.0005065355753
LEVIE,3983,6,5,0.0005065355753
LINZY,3983,6,5,0.0005065355753
LYSLE,3983,6,5,0.0005065355753
LYTLE,3983,6,5,0.0005065355753
MABRY,3983,6,5,0.0005065355753
MARKO,3983,6,5,0.0005065355753
MARON,3983,6,5,0.0005065355753
MAXIM,3983,6,5,0.0005065355753
MELVA,3983,6,5,0.0005065355753
MICKY,3983,6,5,0.0005065355753
MINER,3983,6,5,0.0005065355753
MYERS,3983,6,5,0.0005065355753
NIXON,3983,6,5,0.0005065355753
NOLON,3983,6,5,0.0005065355753
OLAND,3983,6,5,0.0005065355753
OLDEN,3983,6,5,0.0005065355753
ORIEN,3983,6,5,0.0005065355753
ORVIE,3983,6,5,0.0005065355753
PEDER,3983,6,5,0.0005065355753
REUEL,3983,6,5,0.0005065355753
ROALD,3983,6,5,0.0005065355753
ROLLY,3983,6,5,0.0005065355753
ROMER,3983,6,5,0.0005065355753
ROMEY,3983,6,5,0.0005065355753
ROYER,3983,6,5,0.0005065355753
RULON,3983,6,5,0.0005065355753
SADIE,3983,6,5,0.0005065355753
SAMUL,3983,6,5,0.0005065355753
SELBY,3983,6,5,0.0005065355753
SELMA,3983,6,5,0.0005065355753
SPERO,3983,6,5,0.0005065355753
TEXAS,3983,6,5,0.0005065355753
THANE,3983,6,5,0.0005065355753
VERON,3983,6,5,0.0005065355753
VILAS,3983,6,5,0.0005065355753
VINAL,3983,6,5,0.0005065355753
WADIE,3983,6,5,0.0005065355753
WELBY,3983,6,5,0.0005065355753
ADAMS,3983,6,5,0.0005065355753
ALOYS,3983,6,5,0.0005065355753
ARDEL,3983,6,5,0.0005065355753
ARGUS,3983,6,5,0.0005065355753
ARKIE,3983,6,5,0.0005065355753
ARRIE,3983,6,5,0.0005065355753
BEVAN,3983,6,5,0.0005065355753
BLANE,3983,6,5,0.0005065355753
CHICK,3983,6,5,0.0005065355753
DOLEN,3983,6,5,0.0005065355753
ESTUS,3983,6,5,0.0005065355753
EURAL,3983,6,5,0.0005065355753
FARIS,3983,6,5,0.0005065355753
FOUNT,3983,6,5,0.0005065355753
GABLE,3983,6,5,0.0005065355753
GROVE,3983,6,5,0.0005065355753
JOMES,3983,6,5,0.0005065355753
KATIE,3983,6,5,0.0005065355753
KAZUO,3983,6,5,0.0005065355753
LEVOY,3983,6,5,0.0005065355753
LORON,3983,6,5,0.0005065355753
MALIN,3983,6,5,0.0005065355753
MERYL,3983,6,5,0.0005065355753
MIKEY,3983,6,5,0.0005065355753
MINGO,3983,6,5,0.0005065355753
OLLEN,3983,6,5,0.0005065355753
ORLEN,3983,6,5,0.0005065355753
OVIDE,3983,6,5,0.0005065355753
RAVON,3983,6,5,0.0005065355753
ALFIO,3983,6,5,0.0005065355753
AVRUM,3983,6,5,0.0005065355753
BLISS,3983,6,5,0.0005065355753
BUREL,3983,6,5,0.0005065355753
CLAUS,3983,6,5,0.0005065355753
COURT,3983,6,5,0.0005065355753
DORAL,3983,6,5,0.0005065355753
DUFFY,3983,6,5,0.0005065355753
DUVAL,3983,6,5,0.0005065355753
EMITT,3983,6,5,0.0005065355753
FRANS,3983,6,5,0.0005065355753
GAREN,3983,6,5,0.0005065355753
GARET,3983,6,5,0.0005065355753
JULIS,3983,6,5,0.0005065355753
LAVAL,3983,6,5,0.0005065355753
LEILA,3983,6,5,0.0005065355753
MARGO,3983,6,5,0.0005065355753
REXIE,3983,6,5,0.0005065355753
VICKY,3983,6,5,0.0005065355753
ALMUS,3983,6,5,0.0005065355753
ARVON,3983,6,5,0.0005065355753
CLARO,3983,6,5,0.0005065355753
ELVER,3983,6,5,0.0005065355753
EMBRY,3983,6,5,0.0005065355753
EPPIE,3983,6,5,0.0005065355753
HEARL,3983,6,5,0.0005065355753
JIMIE,3983,6,5,0.0005065355753
JUNIE,3983,6,5,0.0005065355753
KARLE,3983,6,5,0.0005065355753
LONES,3983,6,5,0.0005065355753
METRO,3983,6,5,0.0005065355753
MYRIL,3983,6,5,0.0005065355753
ODDIE,3983,6,5,0.0005065355753
OLIVE,3983,6,5,0.0005065355753
ROMMY,3983,6,5,0.0005065355753
TAMMY,3983,6,5,0.0005065355753
TIVIS,3983,6,5,0.0005065355753
ARWIN,3983,6,5,0.0005065355753
BEALE,3983,6,5,0.0005065355753
BYRAN,3983,6,5,0.0005065355753
ERVIL,3983,6,5,0.0005065355753
GAIUS,3983,6,5,0.0005065355753
GREER,3983,6,5,0.0005065355753
GRIER,3983,6,5,0.0005065355753
NEALY,3983,6,5,0.0005065355753
RONIE,3983,6,5,0.0005065355753
WAYDE,3983,6,5,0.0005065355753
COYAL,3983,6,5,0.0005065355753
DALEY,3983,6,5,0.0005065355753
DEWEL,3983,6,5,0.0005065355753
ELREE,3983,6,5,0.0005065355753
FAYNE,3983,6,5,0.0005065355753
HALEY,3983,6,5,0.0005065355753
HAVIS,3983,6,5,0.0005065355753
JOEDY,3983,6,5,0.0005065355753
MILEY,3983,6,5,0.0005065355753
MILUS,3983,6,5,0.0005065355753
OLICE,3983,6,5,0.0005065355753
PETRA,3983,6,5,0.0005065355753
PLATO,3983,6,5,0.0005065355753
SEAVY,3983,6,5,0.0005065355753
WILLA,3983,6,5,0.0005065355753
ABDON,3983,6,5,0.0005065355753
ALECK,3983,6,5,0.0005065355753
AMATO,3983,6,5,0.0005065355753
AUBIE,3983,6,5,0.0005065355753
BOYDE,3983,6,5,0.0005065355753
DARLE,3983,6,5,0.0005065355753
MIKAL,3983,6,5,0.0005065355753
AMMIE,3983,6,5,0.0005065355753
AMOUS,3983,6,5,0.0005065355753
BENJY,3983,6,5,0.0005065355753
BOISE,3983,6,5,0.0005065355753
CEOLA,3983,6,5,0.0005065355753
CLYNE,3983,6,5,0.0005065355753
CORRY,3983,6,5,0.0005065355753
ERMIL,3983,6,5,0.0005065355753
ITALO,3983,6,5,0.0005065355753
KEENE,3983,6,5,0.0005065355753
MORIS,3983,6,5,0.0005065355753
TOXIE,3983,6,5,0.0005065355753
CABOT,3983,6,5,0.0005065355753
HERNY,3983,6,5,0.0005065355753
KEVEN,3983,6,5,0.0005065355753
TERRE,3983,6,5,0.0005065355753
URIEL,3983,6,5,0.0005065355753
ALDIN,3983,6,5,0.0005065355753
ALROY,3983,6,5,0.0005065355753
ARVEY,3983,6,5,0.0005065355753
BERGE,3983,6,5,0.0005065355753
BLYNN,3983,6,5,0.0005065355753
ELIUD,3983,6,5,0.0005065355753
ELVYN,3983,6,5,0.0005065355753
JOEPH,3983,6,5,0.0005065355753
JOSEP,3983,6,5,0.0005065355753
LEVEN,3983,6,5,0.0005065355753
LEWEY,3983,6,5,0.0005065355753
LONIS,3983,6,5,0.0005065355753
MARLE,3983,6,5,0.0005065355753
NOBEL,3983,6,5,0.0005065355753
OVELL,3983,6,5,0.0005065355753
TAKAO,3983,6,5,0.0005065355753
YASUO,3983,6,5,0.0005065355753
BUBBA,3983,6,5,0.0005065355753
CATHY,3983,6,5,0.0005065355753
DANNA,3983,6,5,0.0005065355753
LEONE,3983,6,5,0.0005065355753
NOYES,3983,6,5,0.0005065355753
PAULL,3983,6,5,0.0005065355753
ARGLE,3983,6,5,0.0005065355753
HODGE,3983,6,5,0.0005065355753
HOYET,3983,6,5,0.0005065355753
MARKS,3983,6,5,0.0005065355753
MATTY,3983,6,5,0.0005065355753
MYRAN,3983,6,5,0.0005065355753
RADER,3983,6,5,0.0005065355753
SAMBO,3983,6,5,0.0005065355753
SAMEL,3983,6,5,0.0005065355753
SVEND,3983,6,5,0.0005065355753
USHER,3983,6,5,0.0005065355753
VENUS,3983,6,5,0.0005065355753
AGNEW,3983,6,5,0.0005065355753
ATHAN,3983,6,5,0.0005065355753
CARLA,3983,6,5,0.0005065355753
CLIFT,3983,6,5,0.0005065355753
DALIS,3983,6,5,0.0005065355753
DEEMS,3983,6,5,0.0005065355753
GALYN,3983,6,5,0.0005065355753
JAMAL,3983,6,5,0.0005065355753
SLADE,3983,6,5,0.0005065355753
ALTER,3983,6,5,0.0005065355753
CANIO,3983,6,5,0.0005065355753
EMIEL,3983,6,5,0.0005065355753
GYLES,3983,6,5,0.0005065355753
ISIAC,3983,6,5,0.0005065355753
KYRAN,3983,6,5,0.0005065355753
ATHOL,3983,6,5,0.0005065355753
BOOTH,3983,6,5,0.0005065355753
BYRNE,3983,6,5,0.0005065355753
DEVAN,3983,6,5,0.0005065355753
DEVIN,3983,6,5,0.0005065355753
GWINN,3983,6,5,0.0005065355753
MAURI,3983,6,5,0.0005065355753
MIKIE,3983,6,5,0.0005065355753
OTHIE,3983,6,5,0.0005065355753
TIMON,3983,6,5,0.0005065355753
TRUBY,3983,6,5,0.0005065355753
AGGIE,3983,6,5,0.0005065355753
ALBON,3983,6,5,0.0005065355753
ARMER,3983,6,5,0.0005065355753
ARZIE,3983,6,5,0.0005065355753
ETSEL,3983,6,5,0.0005065355753
HISAO,3983,6,5,0.0005065355753
ITSUO,3983,6,5,0.0005065355753
LONEL,3983,6,5,0.0005065355753
NUMAN,3983,6,5,0.0005065355753
ROGIE,3983,6,5,0.0005065355753
SIGEL,3983,6,5,0.0005065355753
VALDO,3983,6,5,0.0005065355753
AUDIS,3983,6,5,0.0005065355753
CLETE,3983,6,5,0.0005065355753
ETHEN,3983,6,5,0.0005065355753
NAMAN,3983,6,5,0.0005065355753
TIRSO,3983,6,5,0.0005065355753
BOISY,3983,6,5,0.0005065355753
ERLIN,3983,6,5,0.0005065355753
EULES,3983,6,5,0.0005065355753
FUMIO,3983,6,5,0.0005065355753
LUCUS,3983,6,5,0.0005065355753
MAXEL,3983,6,5,0.0005065355753
OLTON,3983,6,5,0.0005065355753
POLLY,3983,6,5,0.0005065355753
PRYCE,3983,6,5,0.0005065355753
THELL,3983,6,5,0.0005065355753
DEBRA,3983,6,5,0.0005065355753
KRISS,3983,6,5,0.0005065355753
ROCKE,3983,6,5,0.0005065355753
RUVEN,3983,6,5,0.0005065355753
AFRED,3983,6,5,0.0005065355753
AMORY,3983,6,5,0.0005065355753
ELGER,3983,6,5,0.0005065355753
LEION,3983,6,5,0.0005065355753
RAFEL,3983,6,5,0.0005065355753
RUBIE,3983,6,5,0.0005065355753
VESTA,3983,6,5,0.0005065355753
AVRAM,3983,6,5,0.0005065355753
BEVIN,3983,6,5,0.0005065355753
LEDON,3983,6,5,0.0005065355753
MALEN,3983,6,5,0.0005065355753
CODIE,3983,6,5,0.0005065355753
EMMER,3983,6,5,0.0005065355753
EULYS,3983,6,5,0.0005065355753
HARLY,3983,6,5,0.0005065355753
KAORU,3983,6,5,0.0005065355753
TAMIO,3983,6,5,0.0005065355753
VITUS,3983,6,5,0.0005065355753
WAIDE,3983,6,5,0.0005065355753
BRICK,3983,6,5,0.0005065355753
GEROD,3983,6,5,0.0005065355753
KIMMY,3983,6,5,0.0005065355753
LAINE,3983,6,5,0.0005065355753
YOSEF,3983,6,5,0.0005065355753
ADELMO,3983,6,6,0.0005065355753
ALBARO,3983,6,6,0.0005065355753
ALBION,3983,6,6,0.0005065355753
ALICIA,3983,6,6,0.0005065355753
ALMOND,3983,6,6,0.0005065355753
ALVOID,3983,6,6,0.0005065355753
ANIBAL,3983,6,6,0.0005065355753
ANSLEY,3983,6,6,0.0005065355753
ANTIMO,3983,6,6,0.0005065355753
AUTREY,3983,6,6,0.0005065355753
BESSIE,3983,6,6,0.0005065355753
BIRNEY,3983,6,6,0.0005065355753
BOBBYE,3983,6,6,0.0005065355753
BURLIN,3983,6,6,0.0005065355753
BURREL,3983,6,6,0.0005065355753
CAROLD,3983,6,6,0.0005065355753
CASSIE,3983,6,6,0.0005065355753
CESARE,3983,6,6,0.0005065355753
CLAUDY,3983,6,6,0.0005065355753
CLEVON,3983,6,6,0.0005065355753
COMMIE,3983,6,6,0.0005065355753
CORDIS,3983,6,6,0.0005065355753
CRAVEN,3983,6,6,0.0005065355753
DANNEY,3983,6,6,0.0005065355753
DARIEL,3983,6,6,0.0005065355753
DARRIL,3983,6,6,0.0005065355753
DARVEL,3983,6,6,0.0005065355753
DERRIL,3983,6,6,0.0005065355753
DONNAL,3983,6,6,0.0005065355753
DONNEL,3983,6,6,0.0005065355753
DURAND,3983,6,6,0.0005065355753
ELIOTT,3983,6,6,0.0005065355753
EMELIO,3983,6,6,0.0005065355753
EMIDIO,3983,6,6,0.0005065355753
ERSKIN,3983,6,6,0.0005065355753
FARLEY,3983,6,6,0.0005065355753
FELICE,3983,6,6,0.0005065355753
FREMON,3983,6,6,0.0005065355753
GAILEN,3983,6,6,0.0005065355753
GERSON,3983,6,6,0.0005065355753
GERVIS,3983,6,6,0.0005065355753
GOERGE,3983,6,6,0.0005065355753
GORDIE,3983,6,6,0.0005065355753
HANLEY,3983,6,6,0.0005065355753
HARRIE,3983,6,6,0.0005065355753
HATTIE,3983,6,6,0.0005065355753
HAVARD,3983,6,6,0.0005065355753
HAWARD,3983,6,6,0.0005065355753
HEZZIE,3983,6,6,0.0005065355753
HILLIS,3983,6,6,0.0005065355753
HOARCE,3983,6,6,0.0005065355753
HOLDEN,3983,6,6,0.0005065355753
HOOVER,3983,6,6,0.0005065355753
JAYSON,3983,6,6,0.0005065355753
JERVIS,3983,6,6,0.0005065355753
JOSPEH,3983,6,6,0.0005065355753
LARSON,3983,6,6,0.0005065355753
LAVERE,3983,6,6,0.0005065355753
LEBRON,3983,6,6,0.0005065355753
LEEMAN,3983,6,6,0.0005065355753
LEMUAL,3983,6,6,0.0005065355753
LENDAL,3983,6,6,0.0005065355753
LEVELL,3983,6,6,0.0005065355753
LINSEY,3983,6,6,0.0005065355753
LOVETT,3983,6,6,0.0005065355753
MARVEL,3983,6,6,0.0005065355753
MELVEN,3983,6,6,0.0005065355753
MERLAN,3983,6,6,0.0005065355753
MURVIN,3983,6,6,0.0005065355753
NADINE,3983,6,6,0.0005065355753
NEMIAH,3983,6,6,0.0005065355753
NOLTON,3983,6,6,0.0005065355753
OCTAVE,3983,6,6,0.0005065355753
PEPPER,3983,6,6,0.0005065355753
PERRIN,3983,6,6,0.0005065355753
REEVES,3983,6,6,0.0005065355753
REFORD,3983,6,6,0.0005065355753
RENALD,3983,6,6,0.0005065355753
RENARD,3983,6,6,0.0005065355753
REUBIN,3983,6,6,0.0005065355753
ROCKEY,3983,6,6,0.0005065355753
ROLLAN,3983,6,6,0.0005065355753
ROLLEN,3983,6,6,0.0005065355753
ROMAIN,3983,6,6,0.0005065355753
SALOME,3983,6,6,0.0005065355753
SELDEN,3983,6,6,0.0005065355753
SHELVY,3983,6,6,0.0005065355753
TALTON,3983,6,6,0.0005065355753
TATSUO,3983,6,6,0.0005065355753
TILDEN,3983,6,6,0.0005065355753
TILTON,3983,6,6,0.0005065355753
TRACEY,3983,6,6,0.0005065355753
TREVIS,3983,6,6,0.0005065355753
UVALDO,3983,6,6,0.0005065355753
VANNIE,3983,6,6,0.0005065355753
VERLIE,3983,6,6,0.0005065355753
VERNEL,3983,6,6,0.0005065355753
WANNIE,3983,6,6,0.0005065355753
WARNIE,3983,6,6,0.0005065355753
WESTLY,3983,6,6,0.0005065355753
YOSHIO,3983,6,6,0.0005065355753
ABBOTT,3983,6,6,0.0005065355753
BENJIE,3983,6,6,0.0005065355753
BERNON,3983,6,6,0.0005065355753
BERYLE,3983,6,6,0.0005065355753
BRANCH,3983,6,6,0.0005065355753
CHANCY,3983,6,6,0.0005065355753
COBURN,3983,6,6,0.0005065355753
CORLEY,3983,6,6,0.0005065355753
CORNEL,3983,6,6,0.0005065355753
DAILEY,3983,6,6,0.0005065355753
DALVIN,3983,6,6,0.0005065355753
DARREN,3983,6,6,0.0005065355753
DEMPSY,3983,6,6,0.0005065355753
DEOTIS,3983,6,6,0.0005065355753
EARSEL,3983,6,6,0.0005065355753
ELIGHA,3983,6,6,0.0005065355753
ELOISE,3983,6,6,0.0005065355753
EUDELL,3983,6,6,0.0005065355753
FERNIE,3983,6,6,0.0005065355753
FORBES,3983,6,6,0.0005065355753
FRAZER,3983,6,6,0.0005065355753
GAYRON,3983,6,6,0.0005065355753
GOEBEL,3983,6,6,0.0005065355753
GREGOR,3983,6,6,0.0005065355753
HALDON,3983,6,6,0.0005065355753
HALLEY,3983,6,6,0.0005065355753
HELMER,3983,6,6,0.0005065355753
HESTON,3983,6,6,0.0005065355753
JAMMIE,3983,6,6,0.0005065355753
JAYCEE,3983,6,6,0.0005065355753
KESTER,3983,6,6,0.0005065355753
KINNIE,3983,6,6,0.0005065355753
LAMOND,3983,6,6,0.0005065355753
LARNEY,3983,6,6,0.0005065355753
LATHAM,3983,6,6,0.0005065355753
LELDON,3983,6,6,0.0005065355753
LEMONT,3983,6,6,0.0005065355753
LEOTHA,3983,6,6,0.0005065355753
LILTON,3983,6,6,0.0005065355753
LORAIN,3983,6,6,0.0005065355753
MALLIE,3983,6,6,0.0005065355753
MARDEN,3983,6,6,0.0005065355753
NELTON,3983,6,6,0.0005065355753
OSBURN,3983,6,6,0.0005065355753
PELHAM,3983,6,6,0.0005065355753
RAWLEY,3983,6,6,0.0005065355753
RONELL,3983,6,6,0.0005065355753
THOMES,3983,6,6,0.0005065355753
THOMOS,3983,6,6,0.0005065355753
VALERY,3983,6,6,0.0005065355753
VALTON,3983,6,6,0.0005065355753
VERNOR,3983,6,6,0.0005065355753
WILMAR,3983,6,6,0.0005065355753
AMELIA,3983,6,6,0.0005065355753
ARVINE,3983,6,6,0.0005065355753
ATWOOD,3983,6,6,0.0005065355753
BERTEN,3983,6,6,0.0005065355753
BURMAN,3983,6,6,0.0005065355753
CALVEN,3983,6,6,0.0005065355753
CULVER,3983,6,6,0.0005065355753
CUYLER,3983,6,6,0.0005065355753
DELYNN,3983,6,6,0.0005065355753
DWYANE,3983,6,6,0.0005065355753
EARLON,3983,6,6,0.0005065355753
ESMOND,3983,6,6,0.0005065355753
GARCIA,3983,6,6,0.0005065355753
GUILIO,3983,6,6,0.0005065355753
GUSTAF,3983,6,6,0.0005065355753
HILMAR,3983,6,6,0.0005065355753
JERELL,3983,6,6,0.0005065355753
KINNEY,3983,6,6,0.0005065355753
LOOMIS,3983,6,6,0.0005065355753
LOTTIE,3983,6,6,0.0005065355753
LYNDLE,3983,6,6,0.0005065355753
MANCIL,3983,6,6,0.0005065355753
MASTON,3983,6,6,0.0005065355753
MERION,3983,6,6,0.0005065355753
MIKELL,3983,6,6,0.0005065355753
MILOUS,3983,6,6,0.0005065355753
NOLLIE,3983,6,6,0.0005065355753
OLIVIA,3983,6,6,0.0005065355753
POMPEY,3983,6,6,0.0005065355753
QUINCE,3983,6,6,0.0005065355753
RAYMAN,3983,6,6,0.0005065355753
REGINA,3983,6,6,0.0005065355753
RONNEL,3983,6,6,0.0005065355753
STALEY,3983,6,6,0.0005065355753
STUARD,3983,6,6,0.0005065355753
TOMMYE,3983,6,6,0.0005065355753
WENZEL,3983,6,6,0.0005065355753
YSMAEL,3983,6,6,0.0005065355753
ARGYLE,3983,6,6,0.0005065355753
BENOIT,3983,6,6,0.0005065355753
BERLEY,3983,6,6,0.0005065355753
BRODUS,3983,6,6,0.0005065355753
CEDELL,3983,6,6,0.0005065355753
CLEDIS,3983,6,6,0.0005065355753
DELEON,3983,6,6,0.0005065355753
DENSEL,3983,6,6,0.0005065355753
DURHAM,3983,6,6,0.0005065355753
DURWIN,3983,6,6,0.0005065355753
EARLIS,3983,6,6,0.0005065355753
ELFORD,3983,6,6,0.0005065355753
HARLES,3983,6,6,0.0005065355753
HENSON,3983,6,6,0.0005065355753
HERSEL,3983,6,6,0.0005065355753
HOBSON,3983,6,6,0.0005065355753
HORICE,3983,6,6,0.0005065355753
JANNIE,3983,6,6,0.0005065355753
MARICE,3983,6,6,0.0005065355753
MERLEN,3983,6,6,0.0005065355753
NOBERT,3983,6,6,0.0005065355753
NORWIN,3983,6,6,0.0005065355753
ORVELL,3983,6,6,0.0005065355753
ORVILL,3983,6,6,0.0005065355753
RHODES,3983,6,6,0.0005065355753
RICARD,3983,6,6,0.0005065355753
ROMANE,3983,6,6,0.0005065355753
SANDOR,3983,6,6,0.0005065355753
SMITHY,3983,6,6,0.0005065355753
VALLEE,3983,6,6,0.0005065355753
VINNIE,3983,6,6,0.0005065355753
